best_round_disagreement,best_round_greedy_success,best_round_index,best_round_post_unlock_frac,best_round_unique_ratio,candidate,checkpoint_path,config_path,current_candidate_greedy_success,current_single_expert_greedy_success,current_token_dense_greedy_success,delta_vs_current_candidate,delta_vs_current_single_expert,delta_vs_current_token_dense,final_greedy_success,final_round_active_compute,final_round_added_steps,final_round_aggregate_steps,final_round_disagreement,final_round_fine_tune_steps,final_round_path_entropy,final_round_post_unlock_frac,final_round_route_entropy,final_round_unique_ratio,label,lane,run_dir,seed
0.9645,1.0,5,0.9786875,0.0036875,round6,outputs/experiments/lss_hard_family_saturation/stage1_screening/round6/post_pass_c/seed_97/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/round6/post_pass_c/seed_97/kl_lss_sare/student_resolved_config.yaml,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,630.0,80630.0,0.0,2520.0,1.131531975355493,0.46190476190476193,1.3784398257014263,0.09047619047619047,kl_lss_sare,post_pass_c,outputs/experiments/lss_hard_family_saturation/stage1_screening/round6/post_pass_c/seed_97/kl_lss_sare,97
0.9668125,1.0,4,0.9788125,0.0034375,round6,outputs/experiments/lss_hard_family_saturation/stage1_screening/round6/post_pass_c/seed_101/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/round6/post_pass_c/seed_101/kl_lss_sare/student_resolved_config.yaml,1.0,0.671875,0.671875,0.0,0.328125,0.328125,1.0,0.5,634.0,65268.0,0.0,2040.0,1.1301876334916978,0.45741324921135645,1.37520512512752,0.08990536277602523,kl_lss_sare,post_pass_c,outputs/experiments/lss_hard_family_saturation/stage1_screening/round6/post_pass_c/seed_101/kl_lss_sare,101
0.421375,1.0,3,0.0,0.002875,round6,outputs/experiments/lss_hard_family_saturation/stage1_screening/round6/post_pass_f/seed_137/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/round6/post_pass_f/seed_137/kl_lss_sare/student_resolved_config.yaml,1.0,0.578125,1.0,0.0,0.421875,0.0,1.0,0.5,622.0,49869.0,0.00482315112540193,1560.0,1.051001787185669,0.44855305466237944,1.382120049581295,0.07877813504823152,kl_lss_sare,post_pass_f,outputs/experiments/lss_hard_family_saturation/stage1_screening/round6/post_pass_f/seed_137/kl_lss_sare,137
0.8652622649512229,1.0,5,0.8464583627880673,0.007634667043687262,round6,outputs/experiments/lss_hard_family_saturation/stage1_screening/round6/post_pass_f/seed_139/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/round6/post_pass_f/seed_139/kl_lss_sare/student_resolved_config.yaml,0.5,0.5625,1.0,0.5,0.4375,0.0,1.0,0.5,628.0,71701.0,0.0,2244.0,1.1291634921567986,0.44745222929936307,1.3794542364327305,0.08280254777070063,kl_lss_sare,post_pass_f,outputs/experiments/lss_hard_family_saturation/stage1_screening/round6/post_pass_f/seed_139/kl_lss_sare,139
0.6234335839598998,1.0,6,0.16917293233082706,0.03320802005012531,round6,outputs/experiments/lss_hard_family_saturation/stage1_screening/round6/post_pass_f/seed_149/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/round6/post_pass_f/seed_149/kl_lss_sare/student_resolved_config.yaml,0.0,0.59375,1.0,1.0,0.40625,0.0,1.0,0.5,1596.0,81596.0,0.6234335839598998,2552.0,0.6958889101726421,0.16917293233082706,1.381246925264165,0.03320802005012531,kl_lss_sare,post_pass_f,outputs/experiments/lss_hard_family_saturation/stage1_screening/round6/post_pass_f/seed_149/kl_lss_sare,149
0.7274113082039911,1.0,3,0.041019955654102,0.007206208425720621,teacher_conf_post4,outputs/experiments/lss_hard_family_saturation/stage1_screening/teacher_conf_post4/post_pass_b/seed_73/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/teacher_conf_post4/post_pass_b/seed_73/kl_lss_sare/student_resolved_config.yaml,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5,644.0,39860.0,0.0015527950310559005,1248.0,0.7555278146968168,0.453416149068323,1.378656268119812,0.08385093167701864,kl_lss_sare,post_pass_b,outputs/experiments/lss_hard_family_saturation/stage1_screening/teacher_conf_post4/post_pass_b/seed_73/kl_lss_sare,73
0.968,1.0,4,0.97825,0.0034375,teacher_conf_post4,outputs/experiments/lss_hard_family_saturation/stage1_screening/teacher_conf_post4/post_pass_b/seed_79/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/teacher_conf_post4/post_pass_b/seed_79/kl_lss_sare/student_resolved_config.yaml,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5,16000.0,64000.0,0.968,2000.0,1.2235944538712502,0.97825,1.3547001429200172,0.0034375,kl_lss_sare,post_pass_b,outputs/experiments/lss_hard_family_saturation/stage1_screening/teacher_conf_post4/post_pass_b/seed_79/kl_lss_sare,79
0.96775,1.0,4,0.979625,0.003125,teacher_conf_post4,outputs/experiments/lss_hard_family_saturation/stage1_screening/teacher_conf_post4/post_pass_b/seed_83/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/teacher_conf_post4/post_pass_b/seed_83/kl_lss_sare/student_resolved_config.yaml,0.5625,0.5625,1.0,0.4375,0.4375,0.0,1.0,0.5,16000.0,64000.0,0.96775,2000.0,0.7610235780179501,0.979625,1.3554561449289322,0.003125,kl_lss_sare,post_pass_b,outputs/experiments/lss_hard_family_saturation/stage1_screening/teacher_conf_post4/post_pass_b/seed_83/kl_lss_sare,83
0.46274208028728997,1.0,4,0.9565217391304348,0.006669231755803514,teacher_conf_post4,outputs/experiments/lss_hard_family_saturation/stage1_screening/teacher_conf_post4/post_pass_c/seed_89/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/teacher_conf_post4/post_pass_c/seed_89/kl_lss_sare/student_resolved_config.yaml,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,7797.0,55797.0,0.46274208028728997,1744.0,0.8658865361832655,0.9565217391304348,1.3841373417239922,0.006669231755803514,kl_lss_sare,post_pass_c,outputs/experiments/lss_hard_family_saturation/stage1_screening/teacher_conf_post4/post_pass_c/seed_89/kl_lss_sare,89
0.487375,0.515625,4,0.9785625,0.0033125,teacher_conf_post4,outputs/experiments/lss_hard_family_saturation/stage1_screening/teacher_conf_post4/post_pass_c/seed_97/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/teacher_conf_post4/post_pass_c/seed_97/kl_lss_sare/student_resolved_config.yaml,0.0,0.0,1.0,0.515625,0.515625,-0.484375,0.515625,0.5,16000.0,64000.0,0.487375,2000.0,1.2057116795182228,0.9785625,1.3820109800696374,0.0033125,kl_lss_sare,post_pass_c,outputs/experiments/lss_hard_family_saturation/stage1_screening/teacher_conf_post4/post_pass_c/seed_97/kl_lss_sare,97
0.9283383685800605,1.0,4,0.9592749244712991,0.006767371601208459,teacher_conf_post4,outputs/experiments/lss_hard_family_saturation/stage1_screening/teacher_conf_post4/post_pass_c/seed_101/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/teacher_conf_post4/post_pass_c/seed_101/kl_lss_sare/student_resolved_config.yaml,1.0,0.671875,0.671875,0.0,0.328125,0.328125,1.0,0.5,8275.0,56275.0,0.9283383685800605,1760.0,1.1613321847209894,0.9592749244712991,1.3789064248553715,0.006767371601208459,kl_lss_sare,post_pass_c,outputs/experiments/lss_hard_family_saturation/stage1_screening/teacher_conf_post4/post_pass_c/seed_101/kl_lss_sare,101
0.422125,1.0,3,0.0,0.0029375,teacher_conf_post4,outputs/experiments/lss_hard_family_saturation/stage1_screening/teacher_conf_post4/post_pass_f/seed_137/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/teacher_conf_post4/post_pass_f/seed_137/kl_lss_sare/student_resolved_config.yaml,1.0,0.578125,1.0,0.0,0.421875,0.0,1.0,0.5,629.0,48629.0,0.012718600953895072,1520.0,1.0021454815457507,0.4435612082670906,1.3814966242487838,0.08744038155802862,kl_lss_sare,post_pass_f,outputs/experiments/lss_hard_family_saturation/stage1_screening/teacher_conf_post4/post_pass_f/seed_137/kl_lss_sare,137
0.9700625,0.5625,4,0.9780625,0.003,teacher_conf_post4,outputs/experiments/lss_hard_family_saturation/stage1_screening/teacher_conf_post4/post_pass_f/seed_139/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/teacher_conf_post4/post_pass_f/seed_139/kl_lss_sare/student_resolved_config.yaml,0.5,0.5625,1.0,0.0625,0.0,-0.4375,0.5625,0.5,16000.0,64000.0,0.9700625,2000.0,1.1781852022409438,0.9780625,1.3785458344221115,0.003,kl_lss_sare,post_pass_f,outputs/experiments/lss_hard_family_saturation/stage1_screening/teacher_conf_post4/post_pass_f/seed_139/kl_lss_sare,139
1.0,0.0,1,0.0,0.0016875,teacher_conf_post4,outputs/experiments/lss_hard_family_saturation/stage1_screening/teacher_conf_post4/post_pass_f/seed_149/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/teacher_conf_post4/post_pass_f/seed_149/kl_lss_sare/student_resolved_config.yaml,0.0,0.59375,1.0,0.0,-0.59375,-1.0,0.0,0.5,16000.0,64000.0,0.6240625,2000.0,0.5498437754958868,0.444375,1.3801202507019044,0.003,kl_lss_sare,post_pass_f,outputs/experiments/lss_hard_family_saturation/stage1_screening/teacher_conf_post4/post_pass_f/seed_149/kl_lss_sare,149
0.7274113082039911,1.0,3,0.041019955654102,0.007206208425720621,teacher_conf_post5,outputs/experiments/lss_hard_family_saturation/stage1_screening/teacher_conf_post5/post_pass_b/seed_73/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/teacher_conf_post5/post_pass_b/seed_73/kl_lss_sare/student_resolved_config.yaml,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5,644.0,39860.0,0.0,1248.0,0.7556280640994801,0.453416149068323,1.3785668877994313,0.08385093167701864,kl_lss_sare,post_pass_b,outputs/experiments/lss_hard_family_saturation/stage1_screening/teacher_conf_post5/post_pass_b/seed_73/kl_lss_sare,73
0.968,1.0,4,0.97825,0.0034375,teacher_conf_post5,outputs/experiments/lss_hard_family_saturation/stage1_screening/teacher_conf_post5/post_pass_b/seed_79/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/teacher_conf_post5/post_pass_b/seed_79/kl_lss_sare/student_resolved_config.yaml,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5,16000.0,64000.0,0.968,2000.0,1.2235944538712502,0.97825,1.3547001429200172,0.0034375,kl_lss_sare,post_pass_b,outputs/experiments/lss_hard_family_saturation/stage1_screening/teacher_conf_post5/post_pass_b/seed_79/kl_lss_sare,79
0.96775,1.0,4,0.979625,0.003125,teacher_conf_post5,outputs/experiments/lss_hard_family_saturation/stage1_screening/teacher_conf_post5/post_pass_b/seed_83/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/teacher_conf_post5/post_pass_b/seed_83/kl_lss_sare/student_resolved_config.yaml,0.5625,0.5625,1.0,0.4375,0.4375,0.0,1.0,0.5,16000.0,64000.0,0.96775,2000.0,0.7610235780179501,0.979625,1.3554610363841058,0.003125,kl_lss_sare,post_pass_b,outputs/experiments/lss_hard_family_saturation/stage1_screening/teacher_conf_post5/post_pass_b/seed_83/kl_lss_sare,83
0.46274208028728997,1.0,4,0.9565217391304348,0.006669231755803514,teacher_conf_post5,outputs/experiments/lss_hard_family_saturation/stage1_screening/teacher_conf_post5/post_pass_c/seed_89/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/teacher_conf_post5/post_pass_c/seed_89/kl_lss_sare/student_resolved_config.yaml,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,7797.0,55797.0,0.46274208028728997,1744.0,0.9663003396529418,0.9565217391304348,1.3843828793901665,0.006669231755803514,kl_lss_sare,post_pass_c,outputs/experiments/lss_hard_family_saturation/stage1_screening/teacher_conf_post5/post_pass_c/seed_89/kl_lss_sare,89
0.487375,0.515625,4,0.9785625,0.0033125,teacher_conf_post5,outputs/experiments/lss_hard_family_saturation/stage1_screening/teacher_conf_post5/post_pass_c/seed_97/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/teacher_conf_post5/post_pass_c/seed_97/kl_lss_sare/student_resolved_config.yaml,0.0,0.0,1.0,0.515625,0.515625,-0.484375,0.515625,0.5,16000.0,64000.0,0.487375,2000.0,1.2057116795182228,0.9785625,1.3820109800696374,0.0033125,kl_lss_sare,post_pass_c,outputs/experiments/lss_hard_family_saturation/stage1_screening/teacher_conf_post5/post_pass_c/seed_97/kl_lss_sare,97
0.9283383685800605,1.0,4,0.9592749244712991,0.006767371601208459,teacher_conf_post5,outputs/experiments/lss_hard_family_saturation/stage1_screening/teacher_conf_post5/post_pass_c/seed_101/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/teacher_conf_post5/post_pass_c/seed_101/kl_lss_sare/student_resolved_config.yaml,1.0,0.671875,0.671875,0.0,0.328125,0.328125,1.0,0.5,8275.0,56275.0,0.9283383685800605,1760.0,1.1613321847209894,0.9592749244712991,1.3789064248553715,0.006767371601208459,kl_lss_sare,post_pass_c,outputs/experiments/lss_hard_family_saturation/stage1_screening/teacher_conf_post5/post_pass_c/seed_101/kl_lss_sare,101
0.422125,1.0,3,0.0,0.0029375,teacher_conf_post5,outputs/experiments/lss_hard_family_saturation/stage1_screening/teacher_conf_post5/post_pass_f/seed_137/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/teacher_conf_post5/post_pass_f/seed_137/kl_lss_sare/student_resolved_config.yaml,1.0,0.578125,1.0,0.0,0.421875,0.0,1.0,0.5,629.0,48629.0,0.012718600953895072,1520.0,1.0021454815457507,0.4435612082670906,1.3814966242487838,0.08744038155802862,kl_lss_sare,post_pass_f,outputs/experiments/lss_hard_family_saturation/stage1_screening/teacher_conf_post5/post_pass_f/seed_137/kl_lss_sare,137
0.9700625,0.5625,4,0.9780625,0.003,teacher_conf_post5,outputs/experiments/lss_hard_family_saturation/stage1_screening/teacher_conf_post5/post_pass_f/seed_139/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/teacher_conf_post5/post_pass_f/seed_139/kl_lss_sare/student_resolved_config.yaml,0.5,0.5625,1.0,0.0625,0.0,-0.4375,0.5625,0.5,16000.0,64000.0,0.9700625,2000.0,1.1781852022409438,0.9780625,1.3785458344221115,0.003,kl_lss_sare,post_pass_f,outputs/experiments/lss_hard_family_saturation/stage1_screening/teacher_conf_post5/post_pass_f/seed_139/kl_lss_sare,139
1.0,0.0,1,0.0,0.0016875,teacher_conf_post5,outputs/experiments/lss_hard_family_saturation/stage1_screening/teacher_conf_post5/post_pass_f/seed_149/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/teacher_conf_post5/post_pass_f/seed_149/kl_lss_sare/student_resolved_config.yaml,0.0,0.59375,1.0,0.0,-0.59375,-1.0,0.0,0.5,16000.0,64000.0,0.6240625,2000.0,0.5498437754958868,0.444375,1.3801202507019044,0.003,kl_lss_sare,post_pass_f,outputs/experiments/lss_hard_family_saturation/stage1_screening/teacher_conf_post5/post_pass_f/seed_149/kl_lss_sare,149
